,config_id,LoadCase,Moment,C10Nucleus,C01Nucleus,C10Annulus,K1Annulus,K2Annulus,Kappa,K1Circ,K2Circ,K1Rad,K2Rad,FiberAngle,FiberAngleCirc,FiberAngleRad,y_ROM,y_IDP
116,116,0,0.0,0.3301983013974683,0.9131027530929356,0.5056170745240154,0.7664664721101405,0.14492959278315778,0.1398960687366215,0.29307091272522096,0.3981506149176765,0.455733331168814,0.1453334497312765,0.2339750073770556,0.9738056796283,0.76578800593292,0.0612250974060427,0.527829340890697
117,117,0,0.0,0.17888806000188556,0.9175273084814778,0.7888146079147077,0.9861429164687094,0.7745277272000962,0.09356547548955939,0.238432170952328,0.31085354386993946,0.111256121260757,0.9774971149416048,0.5730487163449133,0.02185869157769467,0.06696521389226699,0.05650405947860216,0.5174199627683695
118,118,0,0.0,0.80638960913535,0.3382290373648733,0.37699129189405384,0.18830085897153573,0.3823637558157148,0.6653727010809394,0.36362501778069695,0.17307408998781199,0.8179139442637099,0.039673816760433994,0.9015898290806601,0.7752187831201534,0.58023953865114,0.0838520695638746,0.5239301016029577
119,119,0,0.0,0.42878457658647223,0.5219668142903577,0.9482315451546256,0.3768319534916405,0.33852895538297406,0.6964735908618878,0.287786314003937,0.1359552882976955,0.0326877664982905,0.8587539571205249,0.9827093630033801,0.5593585373134801,0.834571818050835,0.052759835899733515,0.5154905735699914
121,121,0,0.0,0.9117786710150056,0.1775837328422667,0.23586625121193588,0.9794127281295213,0.5105684074679778,0.683397788368306,0.508959721704655,0.3196797498516285,0.8025142983363549,0.15704649394116948,0.6332071063729422,0.2904833137557747,0.826261450331375,0.09370440558393135,0.5300626405488309
122,122,0,0.0,0.6445860434657723,0.5141127518322556,0.27383048955111794,0.12465190562918572,0.49412167252550077,0.774778006122415,0.9064781524826949,0.900843876958475,0.15376325136917998,0.48753457015834545,0.42526489984824445,0.6469384165213701,0.69053612549852,0.1180910856853854,0.5183151003857804
123,123,0,0.0,0.80905017883015,0.47014431097228226,0.15450753100454867,0.7127231718795715,0.7679464393947704,0.44600356521087575,0.1001793917366945,0.0541602957199825,0.7523152685923349,0.1925894878819595,0.7044330407198155,0.10018597075587,0.16444468481261398,0.09412952964017837,0.5378760681373692
124,124,0,0.0,0.8847253049546501,0.4324880535944334,0.9697334587744769,0.11539885700605479,0.5611770590334696,0.4473541743211273,0.018363971494086,0.429466385985041,0.3241493692132105,0.34631845278824747,0.2512393943020111,0.087082029557585,0.36232752761297493,0.055757901519358916,0.5135061981385752
125,125,0,0.0,0.2655938712913189,0.5898970415078867,0.806038073106341,0.569036218296207,0.6483412551240296,0.8394090301085969,0.37916388020599145,0.7238090572872399,0.099263773830792,0.32094946225479,0.8813139899295155,0.8317423529899434,0.2297696513923985,0.06374582922051568,0.5132437358733939
127,127,0,0.0,0.6322235822191778,0.30440812327465117,0.5565925079043205,0.838231104275431,0.09727437848072297,0.5665281487875939,0.807088527515775,0.54124324869259,0.0045668458037355,0.79754283479783,0.30395031307600223,0.5480090231954667,0.740703879640745,0.07612212226040027,0.5178268953899464
128,128,0,0.0,0.16205006953720943,0.4026045296833778,0.35007044069663845,0.049460010718044525,0.22608426541931922,0.8000613343414636,0.07199738682537399,0.53293437286493,0.8248905879625349,0.5463053686358349,0.8342668722084533,0.21052832873624736,0.92139470866204,0.1157399246780819,0.5136706003476149
129,129,0,0.0,0.1748394563464772,0.11530073135438891,0.11495686416685384,0.5421538550456737,0.5204271338200281,0.2609844785698115,0.91300073876957,0.436509539588625,0.90273697667,0.23161358899110648,0.12367838870027109,0.015043105090938334,0.015319903728728499,0.19092799488199866,0.507351458157495
131,1,0,0.2,0.03873823768428834,0.7242041252919666,0.8273400257097975,0.43688097285156896,0.935631258210274,0.4936511079116666,0.1974363271101925,0.9794980424699299,0.590773326029735,0.9531002602095349,0.5191370672431934,0.048406747329295334,0.6708638883749249,0.12600330146500188,0.5213954453526192
132,2,0,0.2,0.3714416025942034,0.5663145805717067,0.4092932445401615,0.5271167184126285,0.6233860700374444,0.4570556905415909,0.460740228870221,0.664750370891295,0.0217501024002585,0.292017106993126,0.3793196440417045,0.60151930343725,0.538096934488875,0.14290795764722217,0.5516798324450625
133,3,0,0.2,0.13795863060862945,0.14617995659046,0.9872991709268846,0.7980919694060118,0.36385484777367777,0.5996972692596605,0.751641142860025,0.32666953162464196,0.6301096345555299,0.4496975514834135,0.8425600061206756,0.49642855824095666,0.42478450750881747,0.09446797255972135,0.5305857751804084
135,5,0,0.2,0.3185958534754178,0.13459496752116,0.09769260379416922,0.44178681495111666,0.0886050842630126,0.23268943177755333,0.7971687672355899,0.22834896307196048,0.57289888131279,0.599264010555815,0.6275808778020444,0.5004051991219367,0.8835358405723449,0.16176706672075594,0.5858228967983625
136,6,0,0.2,0.6102300084314334,0.43004382541791336,0.19141401686565382,0.7815422974505619,0.3082245844590259,0.08837581010933544,0.9427629987291749,0.375768758197772,0.33978256276119595,0.603581133801675,0.5823144763612867,0.5122210277882601,0.214109377859532,0.1295146203392246,0.5870949513937385
137,7,0,0.2,0.2415380043227472,0.2081898231595533,0.9665249725270333,0.7483111484028666,0.12838586935391558,0.30092361233358783,0.6993971640357349,0.59798438770926,0.7581445319855549,0.534622928780775,0.30814893411963556,0.7282386964005434,0.2942299898840325,0.10838371502889055,0.5248863627659368
138,8,0,0.2,0.15620885201290444,0.3433267736893667,0.7310357620341948,0.20756598912982382,0.8694931552208223,0.426444932809009,0.025821132575640497,0.774795411069835,0.445381357771277,0.4181066338494585,0.47754752166137776,0.71152812107648,0.31815491596502143,0.11304861634946027,0.5389693953272412
139,9,0,0.2,0.3626989251777906,0.1915901355765956,0.8696479482996512,0.4543478056547286,0.5004722401622416,0.22966419681220332,0.121367214579391,0.6787697829495499,0.66775633454833,0.11434287232035699,0.28121861986389335,0.9049118599809,0.6351492297954899,0.09798057536328568,0.5401865540134276
143,13,0,0.2,0.9687202791474612,0.6953295395555157,0.5896742626848538,0.8085320451217095,0.7119251895352371,0.6888022621569817,0.648877985491,0.189036428838288,0.86910264465278,0.88394543885126,0.9927508553138333,0.08447365733629034,0.80240747215454,0.11572255438072081,0.551144116205453
144,14,0,0.2,0.3833915183285889,0.9288829928655622,0.45656227782043846,0.41698155624785,0.611132540438163,0.19074617776586666,0.033210565955760996,0.6284350378648699,0.051264629208420995,0.8060803924093499,0.5061841774714823,0.035635447683742334,0.445088889673527,0.14417039104124027,0.5415605892692597
145,15,0,0.2,0.6732677347565167,0.4644465213241556,0.07687347584432974,0.9151563801870547,0.9406402458093186,0.03490364488011242,0.919135687092725,0.5915407036252349,0.25487870179303845,0.89484743972051,0.6187727772146022,0.8028334837463401,0.11000275701269749,0.10582104104087649,0.584214959278385
146,16,0,0.2,0.4800639908164444,0.6472489968280577,0.3361033113523846,0.2345117812571976,0.5775465925069482,0.7381272626278484,0.50031897905086,0.5488431458467,0.28317920653011247,0.46863451732702194,0.6122405156555734,0.12548828230513767,0.609153182677705,0.18811997351924162,0.5397193510551377
147,17,0,0.2,0.20369016086905778,0.9574740392458377,0.7694724410424384,0.28994096852136664,0.20929704113990294,0.9963388644790756,0.765768760121055,0.56073965245897,0.533530628835785,0.96197054496928,0.8097397660048555,0.34769497555547335,0.7097590371231199,0.14011229775365217,0.5157121848586734
150,20,0,0.2,0.11370093274736225,0.9311540623132912,0.2122964357998154,0.51591737741035,0.42919312638123186,0.6359361336426697,0.6292577859036099,0.57021039804694,0.11969631679579901,0.20247934931137698,0.4628847054772445,0.7461201122932567,0.840089495895505,0.17394740892955027,0.5620721968523755
151,21,0,0.2,0.718417895960189,0.9807694386061044,0.6342905021099204,0.2654076528937238,0.20318802851984663,0.5507518773448363,0.09012010945328348,0.2744638271932325,0.704290393195565,0.084490701362841,0.08778114487494,0.7953578647415733,0.1829343449361065,0.14285129792663595,0.527629364051035
152,22,0,0.2,0.01412946493367612,0.7771559862126289,0.8505448772875281,0.9238589093198737,0.7539424366515703,0.7949984084126575,0.8359776975144099,0.3544229639295225,0.9453423820072899,0.6324257998316749,0.6739020703595043,0.30912180759800467,0.591050709141455,0.12570425368555244,0.5207482086868083
153,23,0,0.2,0.3122047606098394,0.1626512447389289,0.30678479850891793,0.7042606516453,0.16919972602953925,0.5749771950728242,0.18859768134512,0.9709109061812949,0.9289625306683399,0.3384084982420285,0.25970895233550445,0.42549571834692335,0.29080276668739347,0.20235392783027,0.5304331432972044
154,24,0,0.2,0.6472963468445888,0.08778680737829112,0.7463265270049717,0.8551953614510023,0.5857071117228,0.3088022482772606,0.0415554717902155,0.83079282750406,0.293980591897832,0.986949341673265,0.1525412994292689,0.24182500366412332,0.325818800781833,0.13006605563616838,0.5255510167396509
155,25,0,0.2,0.6934943270321501,0.9029768838124534,0.14524865353041794,0.38047450392377613,0.8910251157019852,0.9421257609696454,0.13477684147061347,0.884125471787565,0.96736284967634,0.997967468025345,0.9201716842100223,0.2157301395619397,0.42301042374293146,0.2142956067400108,0.544345164831734
158,28,0,0.2,0.08483745077825222,0.7628376589904268,0.6150161820076819,0.6899679606010594,0.40445863076143784,0.8954417303132061,0.307855899249511,0.96241981106391,0.12553992100905348,0.810160050227975,0.8994154357843867,0.8945684389581134,0.727155892553445,0.1469180817584919,0.5250138035950062
159,29,0,0.2,0.5498784572809444,0.7972379296028755,0.5262594432916128,0.6045429820135024,0.8399949031864221,0.42058120929386666,0.7701371506481799,0.11032626650412099,0.65316360024862,0.18188637011544498,0.9889888323223356,0.99854079981674,0.62211630837805,0.09522746163054487,0.5315584963287017
160,30,0,0.2,0.6889164805336,0.9475583427789578,0.4901921791819897,0.22139711289131903,0.25332619378757776,0.918241871016303,0.15065448358388148,0.334132621435484,0.5080474248924699,0.3446185244809075,0.7277578571630422,0.36789990068560335,0.5101707822266,0.1601505055918227,0.5326060827448466
162,32,0,0.2,0.6004327236312611,0.8212978288487445,0.743472043387246,0.07478122919755237,0.2968749392602341,0.3443272865652,0.8495687914204699,0.8487019584447949,0.67459065850135,0.715781916588335,0.36136188008918446,0.004912603916430333,0.49495496558578395,0.13721983149084244,0.5222207491567268
163,33,0,0.2,0.5059412267436667,0.5825195873020578,0.9299480245427256,0.8473278061925476,0.06324591384851407,0.7669689519529576,0.71168061828642,0.2574156049611695,0.47246065361160594,0.61667160319158,0.776719479247049,0.5336417215546234,0.3109953462823295,0.10534046210269946,0.5294270387126393
164,34,0,0.2,0.22399485666087277,0.8332867612896068,0.19359259552349745,0.02848772523992309,0.9536934199232445,0.25049552863703817,0.622976542666245,0.24727650892113098,0.2039729445630595,0.9453339006948399,0.9702876332048133,0.4053113951103967,0.9596435602252599,0.12119585696153702,0.5666856245305365
165,35,0,0.2,0.38627891293812505,0.6108245200508022,0.5492870860382025,0.10658756984144048,0.011671348507817767,0.5317062728648182,0.98461470959239,0.6605805941741,0.55144810445856,0.7520304448447049,0.2961623343712156,0.8727310041270702,0.33703092392969297,0.16879127552353515,0.522423849112824
167,37,0,0.2,0.40259915040055555,0.6842756392158156,0.1805122762933769,0.25410947025240954,0.7824803266942592,0.5148655262063939,0.42554349794985447,0.365462919560049,0.84763568943966,0.0045480402968115,0.07639337245511998,0.66575521815173,0.3701066903164405,0.24776271539835648,0.5338922931380822
168,38,0,0.2,0.01786641111289834,0.7468476302647933,0.8977264650189538,0.8759163870703095,0.8047816358489999,0.3986452569411273,0.321993489844513,0.12378253105972149,0.41046190307389496,0.7611486745867949,0.9342321209002866,0.061846468930604,0.9960222540300551,0.07582729541180702,0.5493771566840266
169,39,0,0.2,0.9586429419865834,0.3539886460434311,0.174293958818941,0.4902788392622215,0.4803174584161511,0.6450064479873151,0.881680215731245,0.81378649080593,0.9090331713322299,0.565696190126075,0.3508063635361689,0.6291656329163667,0.27524103946671147,0.21048825454469272,0.5467321234485585
171,41,0,0.2,0.7304595754598389,0.4456096617157867,0.48147942764289237,0.24220673067736426,0.4697984479949941,0.8605167219427332,0.532091886681715,0.5638900524553649,0.7923450437573499,0.403522796454594,0.7963043650921822,0.39966012490670333,0.463514089712491,0.1617301297849435,0.5338977542103854
173,43,0,0.2,0.39500556905696665,0.3926478050554534,0.39261316199813334,0.5887528978540595,0.6680192388051037,0.2991019593459242,0.1258815460558665,0.51761334709801,0.8760263245961349,0.7299416583027499,0.4357962358629933,0.56270237670751,0.6048228710945449,0.12390579024472836,0.5643792513039
174,44,0,0.2,0.24909792098320727,0.60732837513222,0.39109556819406666,0.17633903387277142,0.640744350623837,0.28721334132402,0.9947561076781,0.3452266106681265,0.19589425645811698,0.30583114791586846,0.5944946716183578,0.72173971386599,0.19108507299747599,0.12963032202284702,0.5608713361971425
176,46,0,0.2,0.3530050916736283,0.8498485667563511,0.3274441375801359,0.19352766370633334,0.15490716219245185,0.7284758966099424,0.4756480809678,0.581335944949485,0.933669899369315,0.9748984550193549,0.40231299356921113,0.6111512260741033,0.9804549468816249,0.19959233439195162,0.5343280149988224
178,48,0,0.2,0.46482145357943333,0.8293779703196245,0.9447399435319922,0.38717881917859526,0.46434684341016447,0.904085151495603,0.24845651572570948,0.0473385214114545,0.29145204110818446,0.310586306602768,0.8586977497219289,0.284306594708558,0.85741380420601,0.11264297291647189,0.5243316231952176
179,49,0,0.2,0.41753343620475564,0.76962290721556,0.9349707759527563,0.009318259345810499,0.02126868869782962,0.9319221158348393,0.2619509354419255,0.6132843838326549,0.0841784980112375,0.298737196871334,0.4160698917276467,0.6964804968432434,0.96809608503103,0.12041938079594973,0.5181750739932468
180,50,0,0.2,0.8759362728495945,0.8058985809197045,0.8914686149146127,0.6137755589583905,0.5383351836106927,0.9247915344006606,0.164918434228551,0.46598631379486,0.15721736875791248,0.1174938371025035,0.31802240522152003,0.6168019243655367,0.26012966908286295,0.1114687142854454,0.5269784480053752
182,52,0,0.2,0.41127296357873333,0.30858120456795557,0.537720227394764,0.1681798827315238,0.8556027980485926,0.7482901706367454,0.87525369350497,0.2143521486030745,0.764912841947455,0.2181445672478645,0.12062856991446667,0.7630052523947133,0.90317162768145,0.1732263170282157,0.5210340275837747
183,53,0,0.2,0.8332095850926333,0.2794577564298644,0.12951987869136666,0.44923518734583573,0.03340722749551851,0.28384632802049664,0.60191791562291,0.3033047162887785,0.522283134168435,0.274590939964653,0.48843173310723553,0.5772370985448634,0.40776198181459794,0.16611334875849543,0.577263281392485
184,54,0,0.2,0.7425494875021833,0.4087192378090845,0.8109140812922282,0.27492537219842383,0.7468504125110667,0.14894818562184817,0.35473467440586853,0.67560400855702,0.3207432694535395,0.497856310510741,0.602150759364071,0.84457220886114,0.099111972878735,0.07614627264001757,0.5561024936407155
187,57,0,0.2,0.4312716807045611,0.033534774036482244,0.3440070236182897,0.6987179424962284,0.5441986931630015,0.6019746502095363,0.68881312063163,0.16082864636905148,0.2307393799008505,0.35962398517567146,0.4598968951201666,0.5287092713187701,0.14223564898875699,0.16272277016847406,0.55586738531721
188,58,0,0.2,0.7940052707267279,0.3765250948846756,0.13555414069795382,0.4125003228970286,0.5938105086262296,0.3494650734915697,0.49102762062621946,0.11622895128599049,0.9565994490851,0.0098869008116635,0.40972472548434,0.46997868766976003,0.55691474112111,0.16889690428838539,0.5731915884141014
189,59,0,0.2,0.5544117775280556,0.27134515041104446,0.1511879954482359,0.6709094940697763,0.8086580626666889,0.19850936155323423,0.5608125995703199,0.789711909258205,0.0701186278615925,0.9382848461934499,0.5392062310657022,0.59080360462541,0.9443717441065499,0.11742692243350702,0.593493559458378
190,60,0,0.2,0.1880975761758239,0.5516211808503845,0.9082763330668744,0.31677837916890234,0.45156150201842443,0.9151894089427303,0.0831689682566075,0.9457127830990699,0.264518450718938,0.90848183296264,0.9534792561736934,0.38071090614074005,0.1995776220287745,0.12257033225982675,0.5178235458825897
191,61,0,0.2,0.7513086483311,0.7589168108389955,0.4957531832112949,0.8073884622441834,0.9304736007236741,0.8524083663118333,0.7869067881646149,0.687502751861655,0.43340879375076147,0.5735487442727,0.32981546025682223,0.9268837944829633,0.056504322815072,0.15040756643669487,0.5331403562240884
192,62,0,0.2,0.9531405823229612,0.21630049790926667,0.6646451971291537,0.47375131559256906,0.38562911300942965,0.8223757126146182,0.93197946516443,0.647492842224255,0.8994553072543949,0.890057320246935,0.6964738752955044,0.07348242603716834,0.69746275803546,0.13847302001492431,0.5277597900816966
193,63,0,0.2,0.2796686477543872,0.1938125024180378,0.06905485248158127,0.9592167289646379,0.4441301160646149,0.9485600536419,0.63517411690659,0.908307439708015,0.138578863707361,0.16629337186532747,0.8894092750675622,0.158023296026544,0.303320082396717,0.2238451471199146,0.5322760751957154
195,65,0,0.2,0.8610191424746334,0.6413416903432266,0.37008555688785894,0.8434495542291593,0.8515944682557779,0.245638779800513,0.18189412021214998,0.149095231234044,0.06362666123613349,0.052202058655408994,0.7411881919889244,0.266058740831563,0.47300191326473545,0.0837857342596935,0.585894523839537
196,66,0,0.2,0.8258949202704444,0.4835232755709689,0.42039411086902817,0.6381835871714643,0.3197963692604734,0.9762713710371635,0.679054363359385,0.168784175592575,0.390300887245447,0.7809978222550951,0.7674911548756155,0.9140361783840067,0.5032244496157099,0.16576138332073054,0.5307872428266862
197,67,0,0.2,0.61816826309405,0.9629489820704912,0.6961604106616051,0.22741867717026665,0.7853633043977705,0.3700022329119909,0.05181057800964199,0.38520441225385493,0.23474515606549648,0.10737120247016649,0.4391546737305889,0.17904224681117967,0.5931066976694499,0.12234073270231513,0.5362068433881655
198,68,0,0.2,0.882816280684089,0.02258724253732891,0.6486022533709307,0.06576849108681382,0.05838292545403184,0.16105125351724062,0.1557191549786705,0.44637066858973345,0.030606673612713,0.5190364507351549,0.8186281888890179,0.6910482418941033,0.97214982093572,0.09193691860523756,0.5543792416339806
201,71,0,0.2,0.5119355171043223,0.7447117305382912,0.10718143585156666,0.03296543595298169,0.39816949647423333,0.05512144047902788,0.665305905172945,0.7452151410962949,0.616541431691215,0.65328043354302,0.8641792211423156,0.41594470014796336,0.769967287675335,0.14242806697032298,0.582454211098848
202,72,0,0.2,0.5895433077775944,0.5586565236459756,0.08806488256765,0.8209264209339523,0.8837620801649629,0.8789223284029212,0.2829079378535625,0.988096938074095,0.3800658919535015,0.6918986131342999,0.6442778047720378,0.29739761386117636,0.7845855874374099,0.20133683010196082,0.553776041531793
203,73,0,0.2,0.983217675453611,0.36165884437356227,0.5118586516053384,0.760524103897,0.14655355639498224,0.8916057629435302,0.1430806701446205,0.820719179017295,0.69347842711486,0.2392706990028615,0.37165884230022,0.8490968101346568,0.147428190868478,0.1440750267936735,0.5349116110057905
204,74,0,0.2,0.15293436999245721,0.34907622873214894,0.7170100295979692,0.5130216932518571,0.6792489137375852,0.012479833477521516,0.7337529431554549,0.1044747840909345,0.18440356633763347,0.51012849466902,0.6916009740674445,0.7333301538928767,0.26913296829671196,0.06965525167733325,0.5555337535173055
